Item_Identifier,Outlet_Identifier,sales_predictions
FDC04,OUT017,3504.5
FDO38,OUT046,1180.0
FDV52,OUT027,3222.0
FDB32,OUT013,1289.0
FDV43,OUT018,1133.5
FDI24,OUT018,3189.0
FDR40,OUT017,1116.5
FDW02,OUT049,2385.0
FDE44,OUT049,954.5
FDL38,OUT046,1464.0
NCT54,OUT010,67.5
DRJ39,OUT010,1944.5
FDW55,OUT049,4335.0
DRF13,OUT019,1132.5
NCW17,OUT049,2421.5
FDP13,OUT035,197.5
FDS08,OUT018,3163.5
NCP17,OUT035,663.5
NCO53,OUT035,2286.5
FDH19,OUT045,2758.5
FDJ04,OUT017,1490.0
FDG10,OUT049,1366.5
FDA40,OUT010,-241.0
FDI53,OUT045,2484.0
FDU09,OUT010,-650.0
FDK60,OUT045,1547.5
FDR43,OUT017,113.0
FDW22,OUT017,3240.5
DRP47,OUT010,2210.5
DRG48,OUT010,852.5
FDA14,OUT035,1885.0
FDU49,OUT013,1227.0
FDK28,OUT045,4017.5
FDT19,OUT046,2600.0
NCQ42,OUT045,1983.0
FDD03,OUT045,3640.5
NCM53,OUT013,1458.0
NCX53,OUT045,2259.5
FDV14,OUT027,2791.5
NCZ54,OUT017,2191.5
FDB39,OUT013,664.0
DRC24,OUT046,2427.5
FDY36,OUT013,995.5
FDN01,OUT035,2455.5
DRH25,OUT046,870.0
FDV08,OUT046,727.5
NCP53,OUT049,4109.0
FDU52,OUT010,1020.0
NCI42,OUT045,3298.5
FDZ14,OUT035,1564.5
FDF11,OUT046,3820.5
FDQ13,OUT018,1842.0
FDO32,OUT010,-973.5
DRJ37,OUT018,2857.0
FDY43,OUT046,2523.5
NCT41,OUT017,2100.5
NCV17,OUT045,2152.5
FDM04,OUT027,2330.5
DRB48,OUT018,1162.0
FDM24,OUT013,2181.0
FDT37,OUT049,4350.5
NCO05,OUT010,-18.5
FDL13,OUT046,3661.0
FDL15,OUT017,2114.0
FDB11,OUT018,3914.5
FDL14,OUT019,1326.5
FDY10,OUT019,585.0
FDJ40,OUT049,2147.0
NCW18,OUT046,3647.5
NCY06,OUT013,1771.5
DRE13,OUT018,1854.5
FDA26,OUT045,3436.0
NCE19,OUT010,-820.5
FDE33,OUT035,927.5
DRL59,OUT027,2344.0
FDY07,OUT046,750.5
FDF57,OUT018,3151.0
FDM58,OUT035,1354.0
FDP26,OUT027,3129.5
FDY32,OUT046,2437.5
FDD51,OUT010,-686.5
FDU22,OUT018,2250.0
FDZ49,OUT018,3847.0
NCI42,OUT017,3017.5
FDT04,OUT027,1961.5
NCU41,OUT045,2983.0
FDS56,OUT045,4201.5
NCN42,OUT017,2068.5
FDK34,OUT046,3702.5
FDB03,OUT017,3374.0
DRJ25,OUT035,289.5
FDT25,OUT027,3372.5
FDN20,OUT013,2436.0
FDP09,OUT013,3126.0
FDM20,OUT019,2618.0
NCG55,OUT046,1758.5
NCP14,OUT045,1568.0
NCH06,OUT046,3758.5
FDV52,OUT013,1562.0
NCL07,OUT035,280.0
DRJ11,OUT027,4402.0
DRO59,OUT013,975.5
FDW15,OUT010,799.0
NCQ30,OUT035,1542.5
NCN54,OUT019,32.5
FDY01,OUT027,3143.0
FDX39,OUT035,3000.0
FDH53,OUT027,2827.0
FDA57,OUT035,289.0
NCC07,OUT010,172.5
FDU28,OUT013,2700.0
FDK36,OUT010,-679.5
FDR36,OUT018,1087.5
NCQ17,OUT035,1941.5
FDS28,OUT019,-369.5
FDE08,OUT045,2336.0
FDU22,OUT046,1782.0
FDG41,OUT045,1755.0
FDO31,OUT010,-220.5
FDM21,OUT019,2757.5
FDU40,OUT017,2742.0
FDV36,OUT018,2443.0
FDT10,OUT027,2403.0
FDX38,OUT045,828.0
NCU30,OUT027,4011.5
NCV06,OUT049,3439.0
FDT16,OUT035,3834.0
NCP41,OUT027,3172.5
FDZ56,OUT017,2392.0
FDC22,OUT035,2556.5
FDU10,OUT035,285.0
FDS46,OUT045,1907.0
FDO08,OUT049,3005.0
NCV42,OUT018,2184.0
FDP33,OUT035,3530.5
FDJ12,OUT046,3259.5
FDH04,OUT045,1525.0
NCU54,OUT013,3003.5
FDO36,OUT010,1205.0
FDT37,OUT027,5450.5
FDD14,OUT010,1077.5
FDA16,OUT013,3245.5
NCS42,OUT019,183.5
FDP10,OUT019,236.0
FDQ28,OUT049,2789.5
FDK57,OUT010,444.0
FDK02,OUT013,1540.5
FDW47,OUT018,2339.0
NCC42,OUT018,2621.5
FDQ37,OUT018,3412.0
FDL40,OUT046,1502.0
DRE13,OUT010,-71.5
FDQ34,OUT027,2918.5
NCB54,OUT046,1969.0
FDS48,OUT049,2765.5
FDO15,OUT045,1257.0
NCT30,OUT013,450.5
FDU49,OUT027,2855.0
FDE21,OUT046,1802.0
FDS49,OUT019,-51.0
FDT38,OUT027,2765.5
FDZ01,OUT045,1730.0
FDC41,OUT035,716.0
DRG13,OUT010,1056.0
NCZ42,OUT018,4189.5
NCM07,OUT045,1362.0
NCV17,OUT018,2529.0
DRK39,OUT035,1019.0
FDS37,OUT018,2263.0
FDV12,OUT019,330.0
NCG19,OUT018,3978.5
FDS51,OUT013,783.5
NCO14,OUT046,667.5
FDC38,OUT046,1957.0
FDN15,OUT046,2226.0
NCH42,OUT013,3357.0
FDQ22,OUT046,585.0
FDC05,OUT013,2811.0
FDZ31,OUT013,2737.5
DRJ23,OUT049,3374.5
FDC52,OUT035,2109.5
DRD12,OUT010,-171.5
FDV55,OUT017,1991.5
FDD32,OUT046,1303.0
FDR01,OUT049,3555.0
FDY08,OUT019,736.5
FDQ45,OUT045,3034.0
DRN11,OUT027,3578.0
NCS05,OUT018,2579.5
FDY32,OUT035,2063.5
NCD31,OUT045,2642.5
NCE06,OUT049,2830.0
NCP14,OUT046,1486.5
NCF18,OUT019,1678.5
FDF14,OUT018,2842.0
FDB22,OUT017,2064.0
NCH54,OUT049,2816.5
FDU27,OUT035,280.0
FDS58,OUT027,4014.5
NCU29,OUT035,1914.5
FDJ57,OUT013,2778.0
FDL56,OUT049,1611.5
FDH60,OUT035,2682.5
FDN24,OUT018,1198.0
FDD02,OUT017,1672.5
FDP15,OUT017,3707.0
FDB28,OUT027,4466.5
DRC49,OUT045,2296.0
NCG30,OUT018,2274.5
FDJ14,OUT049,1659.5
FDL52,OUT045,666.0
NCG19,OUT027,4953.5
NCN41,OUT035,1544.5
FDW22,OUT013,3347.0
FDI02,OUT013,1490.5
FDV51,OUT045,2623.0
FDV48,OUT046,1264.0
NCL17,OUT019,949.5
FDP46,OUT045,1488.5
FDU10,OUT045,644.0
FDT37,OUT010,2490.5
FDI27,OUT035,418.0
FDN51,OUT046,4133.5
FDW07,OUT035,910.0
FDN45,OUT049,3757.5
DRN37,OUT027,4135.0
DRF48,OUT049,3338.0
FDP38,OUT019,-359.5
NCX18,OUT027,4552.5
FDK45,OUT018,2261.0
FDZ37,OUT049,1814.0
FDS50,OUT018,3925.5
NCR54,OUT018,3433.5
NCS17,OUT035,1050.0
FDV31,OUT046,2674.5
DRE27,OUT017,1145.5
FDN60,OUT013,2208.0
FDK26,OUT013,2750.5
FDX37,OUT018,1992.5
FDW31,OUT046,3114.0
FDX26,OUT018,3258.0
DRL49,OUT019,1032.5
FDU49,OUT017,1150.5
FDY58,OUT046,3552.0
FDN03,OUT045,4005.5
NCV06,OUT010,1566.5
FDH53,OUT045,1406.0
FDG31,OUT018,1494.5
NCC06,OUT045,2061.0
FDS13,OUT049,4418.5
FDP16,OUT035,3489.5
FDA35,OUT013,1714.0
DRP47,OUT018,4310.0
FDY28,OUT010,1979.5
FDY20,OUT035,1054.5
NCH30,OUT017,1433.5
NCR29,OUT019,-336.0
NCP05,OUT013,2176.0
NCF30,OUT019,551.0
FDA08,OUT035,2333.5
FDN51,OUT027,5599.0
FDH12,OUT046,1593.0
FDY39,OUT017,2630.0
NCO53,OUT045,2707.5
FDB40,OUT046,2349.0
FDH02,OUT049,1862.0
FDY11,OUT027,2523.5
FDQ09,OUT019,549.5
FDP16,OUT013,3649.5
NCF55,OUT018,1018.0
FDY09,OUT027,4234.5
FDY39,OUT045,2926.5
NCU53,OUT049,2934.0
NCT41,OUT049,2723.0
FDJ45,OUT046,494.5
FDR28,OUT013,2414.5
FDN08,OUT013,1636.0
FDJ07,OUT049,2228.0
FDZ09,OUT027,3934.0
FDQ14,OUT017,2064.0
FDY12,OUT027,2158.0
FDK57,OUT046,1814.5
FDD20,OUT049,2360.0
FDS36,OUT018,2243.0
FDI40,OUT049,1914.5
FDJ40,OUT045,1799.5
FDE08,OUT013,2075.0
DRK01,OUT013,1302.0
FDC58,OUT049,1056.0
FDE50,OUT046,3008.0
FDX48,OUT035,2075.5
DRM35,OUT018,3230.5
FDG41,OUT013,1498.5
FDB52,OUT046,3985.0
FDV19,OUT045,2569.5
DRG48,OUT017,2073.0
FDI26,OUT013,2622.0
FDU11,OUT019,583.5
FDF59,OUT019,742.5
FDR07,OUT049,1836.5
NCE06,OUT017,2193.5
FDE10,OUT046,2039.0
NCO55,OUT046,1606.0
FDZ13,OUT013,702.5
FDT50,OUT017,1214.0
FDH12,OUT010,29.0
FDD21,OUT045,1922.0
NCM05,OUT013,3871.0
FDK04,OUT013,780.0
FDN33,OUT017,1185.5
NCM18,OUT010,-643.5
DRC25,OUT049,1746.0
FDT47,OUT017,1324.5
FDD45,OUT027,2851.0
NCD07,OUT018,2216.0
NCY54,OUT010,875.0
FDL12,OUT049,1265.0
FDL02,OUT017,1341.0
FDC60,OUT035,1005.0
FDR37,OUT017,2576.0
FDY16,OUT017,2725.0
FDU26,OUT045,1961.0
FDN24,OUT013,520.5
FDH44,OUT013,2186.5
FDE23,OUT010,-775.5
FDW60,OUT017,2576.5
FDQ55,OUT049,2285.0
FDV32,OUT027,2359.0
FDV03,OUT010,870.0
FDY14,OUT010,2565.5
NCL55,OUT027,5370.0
DRF25,OUT017,382.5
FDX03,OUT046,700.5
FDF40,OUT045,3973.5
FDX24,OUT010,-31.0
FDA25,OUT049,1996.5
FDH21,OUT018,2950.0
FDB47,OUT010,1695.5
FDT34,OUT019,141.5
FDS39,OUT010,724.0
NCU05,OUT046,1177.0
FDE02,OUT049,1733.5
FDL25,OUT035,995.5
FDC50,OUT049,1714.0
FDZ32,OUT049,2102.0
FDV14,OUT045,1386.0
FDR07,OUT045,1493.5
FDB26,OUT049,1264.5
NCR50,OUT045,2446.5
FDP01,OUT018,2872.5
FDH57,OUT045,2083.5
FDM60,OUT027,2119.0
FDA45,OUT017,2514.5
FDU55,OUT017,3782.5
FDH40,OUT035,937.0
FDG40,OUT019,-660.0
FDT12,OUT049,3916.0
DRL59,OUT045,927.0
FDT47,OUT018,2080.5
FDI60,OUT017,813.5
DRF51,OUT027,1904.5
NCK31,OUT049,1185.0
FDB08,OUT045,2555.5
FDM44,OUT035,1243.0
FDD46,OUT018,2703.5
FDR27,OUT019,770.5
FDV56,OUT010,289.5
FDM02,OUT049,1733.0
FDU45,OUT018,2278.5
FDZ10,OUT017,1689.0
NCK31,OUT010,-710.0
FDR27,OUT035,1708.5
FDF33,OUT013,1514.0
FDJ36,OUT046,1535.0
FDP33,OUT049,4284.0
FDG17,OUT046,3866.0
FDG47,OUT027,5526.5
NCW29,OUT046,1994.5
DRH59,OUT017,878.0
FDR32,OUT017,3311.0
FDP48,OUT035,2527.0
FDG17,OUT035,3520.5
DRJ59,OUT017,431.0
FDY48,OUT027,3092.5
FDB02,OUT046,2785.0
FDN10,OUT019,646.5
NCD55,OUT035,311.0
FDX34,OUT013,1658.0
FDZ38,OUT045,2746.0
DRF37,OUT049,4440.0
DRL47,OUT019,800.0
FDL27,OUT035,702.5
NCP53,OUT035,3333.5
FDT03,OUT019,1764.0
FDJ28,OUT035,2659.5
FDF40,OUT018,4400.5
FDA32,OUT035,3033.5
NCP02,OUT017,645.0
FDZ31,OUT045,3009.5
NCQ29,OUT013,3790.0
FDP57,OUT010,89.0
FDL32,OUT027,3160.0
DRB01,OUT035,2725.0
FDJ40,OUT046,1733.0
FDO24,OUT018,2755.0
FDO11,OUT018,4394.0
FDA56,OUT035,1564.0
FDF02,OUT045,1589.0
FDA10,OUT013,1560.5
NCI55,OUT017,1669.5
FDZ40,OUT010,-683.5
FDV08,OUT049,1053.5
FDN48,OUT013,1166.5
FDU57,OUT017,2073.0
DRF49,OUT013,1575.5
FDS02,OUT035,2589.5
FDS43,OUT046,2892.5
FDT16,OUT013,3878.0
FDX19,OUT027,5025.5
FDK15,OUT046,1445.5
DRA12,OUT049,2613.5
FDY35,OUT017,530.0
NCU42,OUT013,2461.5
FDD26,OUT013,2687.5
FDR11,OUT018,2880.0
NCP53,OUT045,3772.0
FDP34,OUT045,2352.0
NCV41,OUT019,580.5
FDN20,OUT018,3081.0
FDZ16,OUT018,3579.0
FDZ28,OUT049,2392.0
NCL55,OUT013,3710.5
NCJ17,OUT046,1152.0
FDT37,OUT046,4027.5
FDV51,OUT049,3006.5
FDZ28,OUT035,1682.5
FDN27,OUT013,1628.0
FDS14,OUT019,1265.5
FDZ58,OUT045,1931.0
FDD46,OUT046,2271.5
FDJ03,OUT035,405.5
FDU03,OUT010,1222.5
FDA33,OUT027,3782.5
NCW53,OUT035,2625.5
NCC55,OUT017,281.0
FDP52,OUT019,2380.5
FDE39,OUT049,2270.0
FDB44,OUT035,2961.0
FDG59,OUT013,435.0
FDI05,OUT013,888.0
FDF59,OUT045,1998.5
FDM39,OUT019,1599.5
FDB14,OUT013,1177.5
NCS05,OUT019,956.0
DRJ35,OUT045,1033.0
FDO31,OUT019,138.5
FDA31,OUT046,2598.0
FDX40,OUT049,899.5
FDW56,OUT045,2994.5
FDH09,OUT018,1241.0
FDA52,OUT019,1408.5
FDF20,OUT019,1923.0
FDE40,OUT046,907.5
NCU17,OUT046,1471.0
NCP14,OUT035,1200.0
FDN25,OUT027,2356.0
FDU39,OUT049,1308.0
NCM05,OUT017,3843.0
FDU07,OUT017,2050.0
FDF28,OUT049,2402.5
FDR57,OUT049,2936.5
FDJ33,OUT013,1705.5
DRH23,OUT035,361.5
FDQ52,OUT046,3756.0
DRK13,OUT035,2650.5
FDP09,OUT046,3291.5
FDR08,OUT027,3221.0
FDV50,OUT045,1835.0
FDT13,OUT049,3370.5
FDJ27,OUT027,2969.5
FDH21,OUT046,2445.5
FDW14,OUT027,2881.5
FDL52,OUT049,1044.5
FDW28,OUT017,2739.0
FDL40,OUT049,1935.0
FDE24,OUT046,2122.5
FDX35,OUT049,3937.0
FDP46,OUT017,1071.5
FDX56,OUT045,3259.5
FDQ45,OUT049,3366.5
FDK50,OUT027,3986.5
FDY26,OUT045,3393.0
FDQ09,OUT017,1504.0
FDN39,OUT049,3117.5
FDP13,OUT017,303.0
FDR51,OUT013,2244.5
FDZ49,OUT010,1732.5
FDL28,OUT018,4071.5
FDZ10,OUT035,1592.0
FDK38,OUT013,2091.5
DRL49,OUT027,3699.5
FDR15,OUT013,2250.0
FDQ24,OUT035,3520.0
FDD56,OUT013,2513.0
NCR42,OUT046,543.5
FDH52,OUT045,1076.5
FDH57,OUT019,867.0
FDR15,OUT010,995.0
FDJ34,OUT035,1574.0
FDW37,OUT035,963.5
FDQ23,OUT018,2068.0
FDP34,OUT013,2129.5
FDE04,OUT027,4361.5
FDC48,OUT045,1336.5
FDA47,OUT019,1215.5
FDI35,OUT018,3265.5
NCV05,OUT013,2240.5
FDR28,OUT045,2635.5
FDH31,OUT017,1385.0
FDP59,OUT019,454.5
FDS19,OUT018,1671.5
FDM60,OUT045,721.5
FDJ44,OUT018,3122.0
DRH51,OUT017,1044.5
DRC25,OUT017,1102.0
DRE25,OUT013,1237.0
NCX05,OUT049,2087.0
FDR11,OUT017,2123.5
DRP47,OUT045,3841.5
DRC49,OUT019,1031.0
FDQ47,OUT027,1901.5
FDL20,OUT013,1408.0
FDM34,OUT035,1736.5
NCN55,OUT013,3495.0
FDD41,OUT035,1261.5
FDE52,OUT049,1855.0
NCT18,OUT019,1561.0
FDJ32,OUT018,1369.0
FDE16,OUT046,3283.5
FDZ09,OUT045,2490.5
DRZ11,OUT046,1896.0
FDK41,OUT049,1609.0
FDE56,OUT049,1221.0
FDH34,OUT013,2713.0
DRI49,OUT013,892.0
DRI59,OUT046,3521.5
DRC36,OUT049,3169.0
FDS15,OUT019,430.5
FDI07,OUT018,3578.5
FDZ15,OUT018,2339.0
NCX41,OUT027,4777.5
NCO29,OUT019,1425.0
FDF57,OUT013,2447.0
FDI33,OUT035,1074.5
DRJ47,OUT049,3087.5
FDB34,OUT046,1347.0
FDY22,OUT027,3579.0
DRL11,OUT017,2236.0
FDY46,OUT035,2572.0
FDG17,OUT013,3649.0
FDE52,OUT018,1951.0
DRP47,OUT027,5274.5
FDO01,OUT010,565.0
FDL09,OUT046,2554.0
FDR57,OUT013,2335.0
DRD37,OUT035,482.0
FDQ36,OUT027,1951.0
FDL33,OUT049,3371.0
FDL48,OUT045,803.5
FDL28,OUT049,4004.5
NCN29,OUT046,771.5
FDO13,OUT035,2205.0
FDB38,OUT045,2627.5
FDI36,OUT035,2725.0
FDI58,OUT035,1080.5
FDH22,OUT018,2343.5
FDQ27,OUT013,1484.5
FDT33,OUT046,2637.0
FDC56,OUT045,1789.0
FDF14,OUT046,2420.0
FDQ39,OUT017,2683.0
NCM43,OUT017,2330.0
FDS46,OUT035,1553.0
FDI22,OUT049,3539.5
NCE43,OUT045,2604.0
FDZ36,OUT010,1380.5
FDR13,OUT019,706.0
FDP46,OUT018,1805.5
FDW56,OUT019,1737.0
FDB40,OUT017,2105.0
FDM28,OUT018,3241.5
FDV49,OUT013,3944.5
NCS53,OUT018,2830.5
FDO03,OUT049,4007.5
FDT15,OUT035,2553.5
FDD33,OUT049,3884.5
FDX13,OUT017,3715.0
FDH60,OUT013,2863.0
DRH51,OUT046,1278.0
NCL07,OUT049,1084.5
FDW51,OUT045,3355.5
FDF21,OUT019,1757.0
FDH26,OUT019,1070.0
FDJ03,OUT049,1172.5
FDU35,OUT017,1221.0
DRL01,OUT018,4104.5
FDE59,OUT045,583.5
FDI60,OUT035,697.5
DRH39,OUT035,802.0
FDK36,OUT049,1201.0
FDN52,OUT045,1296.0
FDU12,OUT017,3845.5
NCT05,OUT027,5467.5
FDS37,OUT027,3298.0
FDK24,OUT017,385.0
DRF36,OUT013,2837.5
FDN46,OUT010,-127.0
NCN06,OUT045,2457.5
FDD59,OUT035,918.0
FDM14,OUT045,1785.5
FDO10,OUT018,1447.0
FDU35,OUT013,1277.5
NCA30,OUT018,3269.5
NCO41,OUT049,1923.0
FDI24,OUT046,2674.0
FDZ16,OUT046,2871.5
FDV47,OUT046,1252.0
FDV16,OUT045,690.0
FDZ22,OUT035,916.0
FDO20,OUT010,2234.0
FDW38,OUT013,776.0
FDW52,OUT045,2652.5
FDT43,OUT019,-332.5
NCS29,OUT045,4123.0
NCC31,OUT017,2178.0
FDA21,OUT017,2709.5
FDQ55,OUT046,1883.5
NCE54,OUT049,1572.0
FDD45,OUT017,1265.5
NCP17,OUT017,743.5
FDR47,OUT035,2586.0
DRM35,OUT013,2555.0
FDR47,OUT019,1735.0
FDX19,OUT010,1994.5
FDV22,OUT027,3987.5
FDQ46,OUT027,3105.0
DRO47,OUT045,1726.0
FDB44,OUT010,1825.0
FDN02,OUT010,1600.0
FDW10,OUT045,2714.0
FDJ41,OUT019,2956.5
FDM50,OUT046,958.0
FDW10,OUT035,2355.0
FDY48,OUT049,1998.5
NCE30,OUT027,4691.0
FDO04,OUT045,942.0
FDQ26,OUT010,-628.0
NCX29,OUT018,2666.5
FDE39,OUT046,1829.5
NCR54,OUT027,4419.5
NCP55,OUT027,2378.0
FDX22,OUT017,3117.0
FDI05,OUT035,731.5
FDC51,OUT027,3512.0
FDC10,OUT013,1663.0
FDJ46,OUT045,2816.0
FDV10,OUT010,-835.5
FDX12,OUT027,5310.0
FDL43,OUT019,66.5
DRB13,OUT046,3066.0
FDF59,OUT027,3411.5
FDT35,OUT049,2988.5
NCJ19,OUT035,433.5
FDT35,OUT018,3209.5
FDI48,OUT046,788.5
DRC24,OUT019,1265.5
NCZ05,OUT017,1318.0
FDJ57,OUT049,3353.0
FDX11,OUT017,2545.5
FDE09,OUT035,1399.5
NCK06,OUT049,2300.0
DRE37,OUT017,2662.0
FDV56,OUT046,1723.0
FDY43,OUT017,2268.5
FDV35,OUT013,2065.0
FDF05,OUT019,2933.5
FDA36,OUT035,2557.0
FDS13,OUT027,5444.0
FDU47,OUT013,1959.0
FDI36,OUT010,1535.5
FDH48,OUT046,1303.5
FDZ14,OUT013,1736.5
FDS46,OUT013,1722.0
FDE21,OUT017,1605.0
FDA26,OUT049,3829.0
FDV12,OUT046,1561.5
FDL46,OUT019,595.0
FDN57,OUT013,2003.0
NCJ18,OUT017,1397.0
FDO36,OUT045,2785.0
FDX55,OUT018,3804.5
FDT25,OUT019,717.5
FDD16,OUT049,1548.0
NCX18,OUT013,2890.0
NCG55,OUT018,2241.0
NCV18,OUT049,1587.0
NCS18,OUT035,1312.5
FDC37,OUT045,1719.0
FDE47,OUT046,1919.5
DRG49,OUT019,2617.0
FDC39,OUT049,3668.5
FDH24,OUT019,1347.5
FDV39,OUT027,4596.5
NCL17,OUT045,2230.5
NCY53,OUT035,1373.0
FDH52,OUT013,833.5
NCD19,OUT018,1333.5
FDI44,OUT046,1088.5
DRD49,OUT027,5025.0
FDN08,OUT035,1487.0
FDO20,OUT027,5300.0
FDY02,OUT046,4054.0
FDX23,OUT045,1517.0
FDX01,OUT017,1575.0
FDH20,OUT027,3037.0
NCX41,OUT017,3064.0
FDD21,OUT027,3319.0
DRH11,OUT019,-383.5
DRE60,OUT018,3846.5
FDB10,OUT013,3460.5
FDH38,OUT013,1679.0
NCL07,OUT018,1069.0
FDD48,OUT046,1769.5
NCT54,OUT027,2798.5
FDF32,OUT027,4517.0
DRH51,OUT045,1364.0
DRG03,OUT035,2068.5
NCY42,OUT019,1103.5
FDH32,OUT017,1173.5
NCJ06,OUT027,3340.5
FDH47,OUT027,2896.5
FDZ08,OUT018,1693.5
FDK16,OUT017,1132.0
DRG01,OUT018,1669.5
NCM53,OUT027,3074.0
NCB07,OUT035,2651.5
NCZ06,OUT035,3505.5
FDU48,OUT049,2394.0
NCB55,OUT027,2209.0
FDP15,OUT013,3877.0
FDF17,OUT046,3042.5
NCN06,OUT049,2839.5
DRM48,OUT018,986.5
FDH10,OUT046,2955.5
FDC60,OUT018,1789.0
FDE35,OUT018,1481.5
DRI23,OUT013,2222.5
NCR38,OUT013,3638.5
FDP04,OUT035,651.0
NCW17,OUT045,2090.5
FDX34,OUT017,1609.0
NCK53,OUT045,1568.0
NCO54,OUT010,-601.0
NCH55,OUT046,1965.5
FDT44,OUT027,3198.5
DRG49,OUT046,3769.0
FDX46,OUT010,-609.5
DRG36,OUT049,2997.5
FDU37,OUT049,1609.5
FDK10,OUT049,3270.5
DRF37,OUT027,5505.5
FDC44,OUT035,1214.0
FDP15,OUT046,3935.5
FDZ27,OUT027,2262.5
FDY22,OUT019,817.5
DRG51,OUT035,2303.5
FDN58,OUT045,3710.0
FDW01,OUT049,2750.5
FDX24,OUT018,1960.0
FDO51,OUT017,460.5
FDJ52,OUT027,4008.5
NCY06,OUT010,443.0
FDE20,OUT018,3184.5
FDT23,OUT010,-354.0
FDQ51,OUT046,831.0
FDE35,OUT046,969.5
FDB46,OUT013,3087.0
NCG19,OUT035,3116.5
NCL06,OUT018,4470.0
FDT36,OUT019,-545.5
FDC56,OUT049,2165.0
FDJ26,OUT049,3717.5
FDZ59,OUT017,2334.5
FDV11,OUT027,4201.0
FDR13,OUT010,360.0
FDI15,OUT018,4431.5
FDF47,OUT018,3863.5
NCB54,OUT019,808.0
NCK19,OUT027,4384.0
FDX16,OUT017,2063.0
FDL50,OUT045,2055.5
NCE31,OUT035,-12.0
DRJ01,OUT049,2836.0
FDE22,OUT013,2314.5
FDY20,OUT019,159.0
NCO14,OUT045,746.5
NCR50,OUT017,2131.0
DRM47,OUT017,2754.0
FDO27,OUT010,-285.5
FDJ20,OUT027,3373.0
NCX17,OUT013,3341.5
FDG59,OUT049,951.5
FDD52,OUT045,1583.0
FDO48,OUT017,3272.0
FDC59,OUT019,-170.0
FDS15,OUT018,2147.5
FDB47,OUT035,2885.5
FDV14,OUT019,169.5
FDB27,OUT013,2825.5
FDA35,OUT035,1608.5
FDN51,OUT018,4613.0
FDO39,OUT019,1473.0
FDB28,OUT049,3396.0
DRJ25,OUT046,635.0
FDH46,OUT027,3075.5
FDI10,OUT045,2730.5
FDU21,OUT018,973.5
FDD09,OUT049,3217.5
FDD10,OUT046,2817.5
FDN31,OUT010,1392.0
FDA46,OUT018,3416.0
FDM56,OUT046,1623.5
FDF11,OUT010,2324.0
FDS32,OUT018,2708.0
NCM06,OUT013,2126.0
FDZ26,OUT045,3683.0
FDO01,OUT013,1898.5
FDJ46,OUT049,3099.5
FDG26,OUT019,2835.0
FDZ38,OUT035,2398.0
NCO55,OUT013,1361.0
FDT60,OUT035,1527.0
FDW37,OUT049,1690.5
NCK42,OUT018,3842.5
FDA45,OUT046,2553.5
FDW55,OUT018,4479.5
FDY44,OUT017,2871.5
FDQ31,OUT017,1119.5
FDM09,OUT049,3040.0
FDH12,OUT018,2042.5
NCQ43,OUT035,1401.5
FDT33,OUT035,2307.0
NCT41,OUT018,2774.0
DRJ25,OUT010,-957.5
NCQ41,OUT046,3069.5
NCN17,OUT049,1928.5
DRO35,OUT027,3334.5
FDU27,OUT018,1321.5
FDY43,OUT027,4153.0
FDG46,OUT035,1512.0
DRL49,OUT018,2716.5
NCB55,OUT049,1111.0
FDK28,OUT049,4398.0
FDO49,OUT045,919.5
FDT03,OUT013,2674.0
FDW33,OUT027,3010.0
FDR02,OUT035,1385.0
FDF50,OUT013,2787.0
FDA40,OUT018,1811.0
NCT53,OUT018,3088.0
FDY60,OUT035,1927.5
FDP44,OUT027,3056.5
NCQ50,OUT045,3371.5
NCC30,OUT017,2525.0
FDQ60,OUT018,2301.5
FDG41,OUT046,1689.0
FDQ03,OUT046,3785.0
FDM03,OUT045,1591.0
FDZ51,OUT018,1948.5
DRF51,OUT035,103.5
FDF39,OUT017,3898.5
FDW52,OUT035,2242.0
FDY22,OUT049,2755.5
FDG14,OUT013,2176.5
FDA57,OUT017,359.5
FDL45,OUT019,802.0
FDX28,OUT046,1391.0
NCQ54,OUT013,2472.5
FDH40,OUT045,1291.5
FDU52,OUT035,2067.5
FDT60,OUT010,328.0
FDK08,OUT045,1538.0
FDN04,OUT049,3268.0
FDE50,OUT013,2798.5
FDI16,OUT049,1100.5
FDM50,OUT049,1432.5
NCV30,OUT049,1306.5
FDT44,OUT013,1516.0
FDY60,OUT013,2134.0
FDT56,OUT017,605.5
FDV58,OUT018,3382.5
FDU04,OUT013,1769.5
NCN05,OUT027,4368.0
FDI53,OUT018,2900.0
FDD34,OUT046,2580.0
FDW47,OUT027,3381.0
FDT51,OUT027,3287.5
FDO27,OUT013,1161.0
NCQ18,OUT018,1902.5
NCW05,OUT013,1337.0
FDI15,OUT010,2379.5
NCH43,OUT010,1789.5
FDT40,OUT049,2272.5
NCG19,OUT017,3203.0
NCM30,OUT035,228.0
FDB38,OUT017,2270.5
FDB22,OUT046,2288.5
FDC58,OUT046,667.0
NCI29,OUT013,1995.5
FDA23,OUT010,28.5
DRG48,OUT013,2114.0
FDV21,OUT013,1569.5
NCG18,OUT019,434.0
FDG40,OUT045,578.0
FDU24,OUT018,1851.5
FDA22,OUT049,2916.5
FDY35,OUT046,786.0
FDJ15,OUT045,2961.5
NCW18,OUT018,4198.5
FDK56,OUT018,3285.5
FDF44,OUT046,2074.5
FDP51,OUT049,2239.5
FDU22,OUT027,3206.5
